sale_id,player,year,card_name,sport,grade,rarity,autograph,rookie_card,condition,sale_price,site,sale_date,baseline_psa9_value,value_note
RT-003550,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,362.6,eBay Sold,2026-03-26,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003554,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,333.76,eBay Sold,2026-03-28,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003533,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,335.25,Card Show,2026-03-29,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003571,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,329.76,Marketplace,2026-03-29,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003564,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,341.59,eBay Sold,2026-03-30,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003585,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,346.54,eBay Sold,2026-04-04,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003580,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,348.78,Card Ladder,2026-04-06,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003597,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,306.18,eBay Sold,2026-04-06,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003534,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,363.51,Goldin,2026-04-18,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003590,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,323.46,Marketplace,2026-04-27,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003539,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,364.82,Card Show,2026-04-29,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003536,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,309.32,130point,2026-04-30,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003572,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,304.05,eBay Sold,2026-04-30,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003575,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,299.81,eBay Sold,2026-04-30,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003574,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,388.89,Card Show,2026-05-03,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003586,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,342.18,130point,2026-05-08,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003562,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,345.41,Marketplace,2026-05-09,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003553,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,320.33,Card Show,2026-05-14,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003560,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,338.76,eBay Sold,2026-05-17,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003547,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,337.0,130point,2026-05-19,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003573,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,349.35,130point,2026-05-21,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003591,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,351.35,Card Show,2026-05-24,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003548,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,404.2,130point,2026-05-25,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003567,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,335.15,Marketplace,2026-05-27,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003565,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,322.83,Card Show,2026-05-30,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003581,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,297.53,130point,2026-05-30,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003596,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,337.83,Card Ladder,2026-06-04,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003566,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,329.38,Marketplace,2026-06-05,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003530,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,340.98,eBay Sold,2026-06-06,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003544,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,377.04,Goldin,2026-06-06,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003559,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,367.53,130point,2026-06-06,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003583,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,370.6,eBay Sold,2026-06-07,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003538,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,336.53,130point,2026-06-08,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003531,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,305.84,Card Ladder,2026-06-14,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003589,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,346.75,eBay Sold,2026-06-17,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003578,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,364.88,eBay Sold,2026-06-18,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003588,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,339.36,eBay Sold,2026-06-19,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003543,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,333.39,Marketplace,2026-06-20,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003545,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,346.28,130point,2026-06-26,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003587,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,361.03,Goldin,2026-06-26,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003549,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,325.1,PWCC,2026-06-28,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003561,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,330.18,eBay Sold,2026-06-28,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003556,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,355.49,Marketplace,2026-06-29,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003555,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,392.15,Marketplace,2026-06-30,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003570,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,366.47,Card Ladder,2026-07-03,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003579,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,324.07,eBay Sold,2026-07-07,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003593,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,323.61,Marketplace,2026-07-08,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003537,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,425.76,Goldin,2026-07-20,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003563,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,337.53,eBay Sold,2026-07-21,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-003552,Victor Wembanyama,2023,Panini Prizm Rookie,Basketball,10,Rare,No,Yes,Graded 10,333.55,eBay Sold,2026-07-26,180,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008298,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,120.65,eBay Sold,2026-02-03,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008344,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,110.13,Marketplace,2026-02-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008301,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,127.1,eBay Sold,2026-02-07,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008318,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,115.02,130point,2026-02-10,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008325,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,104.44,Marketplace,2026-02-10,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008303,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,102.08,Marketplace,2026-02-11,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008334,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,120.81,eBay Sold,2026-02-12,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008299,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,126.67,eBay Sold,2026-02-14,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008350,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,120.66,eBay Sold,2026-02-14,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008322,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,104.67,eBay Sold,2026-02-19,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008348,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,105.96,Marketplace,2026-02-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008285,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,117.49,eBay Sold,2026-02-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008349,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,116.36,eBay Sold,2026-02-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008333,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,127.06,eBay Sold,2026-02-25,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008313,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,111.8,eBay Sold,2026-02-26,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008338,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,123.27,Card Ladder,2026-02-28,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008329,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,115.37,Marketplace,2026-03-08,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008300,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,115.53,130point,2026-03-15,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008340,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,126.84,eBay Sold,2026-03-16,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008284,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,122.81,130point,2026-03-20,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008286,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,123.07,Card Ladder,2026-03-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008319,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,124.19,eBay Sold,2026-03-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008287,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,126.12,PWCC,2026-03-31,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008331,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,126.05,PWCC,2026-03-31,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008306,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,119.49,130point,2026-04-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008290,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,121.12,eBay Sold,2026-04-07,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008289,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,122.09,130point,2026-04-09,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008305,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,112.75,eBay Sold,2026-04-13,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008311,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,122.2,eBay Sold,2026-04-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008327,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,101.88,Marketplace,2026-04-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008317,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,129.28,130point,2026-04-23,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008314,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,109.95,eBay Sold,2026-04-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008330,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,118.46,eBay Sold,2026-04-30,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008294,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,97.02,Marketplace,2026-05-03,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008343,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,113.01,eBay Sold,2026-05-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008296,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,118.32,eBay Sold,2026-05-07,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008337,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,123.6,130point,2026-05-09,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008335,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,114.67,130point,2026-05-10,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008347,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,116.4,eBay Sold,2026-05-11,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008345,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,108.28,Marketplace,2026-05-12,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008309,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,112.91,PWCC,2026-05-20,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008326,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,105.92,eBay Sold,2026-05-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008336,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,89.07,Card Show,2026-05-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008288,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,123.76,130point,2026-05-22,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008295,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,105.39,eBay Sold,2026-05-22,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008323,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,111.85,130point,2026-05-23,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008307,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,113.11,Marketplace,2026-05-26,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008341,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,103.03,eBay Sold,2026-05-26,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008281,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,123.79,130point,2026-05-29,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008282,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,102.96,130point,2026-05-29,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008310,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,131.49,eBay Sold,2026-06-01,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008320,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,113.27,Card Ladder,2026-06-02,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008321,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,120.43,130point,2026-06-03,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008291,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,125.8,130point,2026-06-06,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008293,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,116.06,eBay Sold,2026-06-06,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008292,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,132.52,130point,2026-06-09,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008316,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,103.29,eBay Sold,2026-06-14,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008302,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,114.4,Card Ladder,2026-06-16,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008283,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,112.78,eBay Sold,2026-06-20,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008324,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,121.66,130point,2026-06-20,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008304,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,119.03,eBay Sold,2026-06-25,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008312,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,124.34,eBay Sold,2026-06-26,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008315,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,120.38,130point,2026-07-01,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008332,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,119.89,130point,2026-07-02,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008297,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,116.75,eBay Sold,2026-07-07,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008346,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,135.0,Goldin,2026-07-07,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008342,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,115.87,Card Ladder,2026-07-09,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008351,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,111.89,eBay Sold,2026-07-10,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008308,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,127.61,eBay Sold,2026-07-15,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008352,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,127.19,Card Show,2026-07-15,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008339,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,113.86,130point,2026-07-20,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008328,Patrick Mahomes,2017,Donruss Rated Rookie,Football,6,Uncommon,No,Yes,Graded 6,113.26,eBay Sold,2026-07-22,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008421,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,159.04,130point,2026-02-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008405,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,173.06,eBay Sold,2026-02-06,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008412,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,190.95,Goldin,2026-02-06,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008355,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,208.68,Goldin,2026-02-08,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008411,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,179.52,Card Ladder,2026-02-08,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008375,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,192.77,Goldin,2026-02-09,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
